commercial_id,title,transcription,log_prob
3q63Qwj4E2I.s9,dentifricio Colgate,"Il mio figlio sai cresce pian piano e non è facile ma ci sarà chi ti aiuterà. Non regge sul suo viso che il tempo non gli cambierà il sorriso e quando ti vorrà tu ci sarai. Gli denti quando nascono sono belli e sani e per mantenerli belli, per aiutare a proteggerli dalla carie, milioni di mamme in tutto il mondo scelgono Colgate. Colgate, il tuo sorriso è la nostra promessa.",-0.6623985583965595
3T-DmoOloVg,spot fiat 500 2011,milano La vita è già abbastanza complicata fiat la rende un po più facile perché ti offre solo idee semplici divertenti che migliorano la vita di tutti i giorni Per esempio fino al 31 marzo puoi avere la tua 500 con clima automatico e filtro antipolline inclusi nel prezzo,-0.1970599337321956
4102a6058f56419db79340f5cb27b31b_030,Philips Metalkaline Pile,"Una estate fa, una estate via, avventuriamo Eh no eh, ma che pille sgonfie ci soffidenze. Bleh! Ripilavi, gretche! Ah! Metalkaline Philips! Questo sì, vi danno l'energia giusta! Vai! Vai, ti vermo insieme e senza lì... Metalkaline Philips, la prima pila ad alta fedeltà",-0.505800420587713
429jMzRWYnc,Spot Vodafone 2006,Мы все Жизнь в твоей двери. Открывай. Живи каждый момент. Life is now. Vodafone.,-3.0174089431762696
447e385c2e98488393ae6a4b44f87cc5_030,Perugina La Voglia Matta,"La Voglia Matta La Voglia Matta è una follia, Perugina.",-0.34637114736768937
46NEfE7-wWw,Nike - Milano Kalibro Kobe - TV Spot 2011,Why Wireless Mafia Didn't Dawnie,-5.523414611816406
4aRrB_OtyOM,"Ultimo spot ""Lamborghini"" made in Salento!",Setting up the driving gear Capture it if you can. Capture it if you can.,-3.6703720092773438
4bGaC_VXxpI,Alfa Romeo Giulia primo Spot pubblicitario Maggio 2016,Non hai bisogno di linee disegnate dal vento per ottimizzare la dinamica. Non hai bisogno di avvolgenti sedili in morbida pelle. Non hai bisogno di motori in alluminio con performance ai vertici della categoria. No. La soluzione più semplice sarebbe scegliere la solita berlina tedesca. Non hai bisogno di quest'auto. Ed è esattamente per questo che la vuoi. Alfa Romeo Giulia. Scoprila il 28 e 29 maggio. Sottotitoli creati dalla comunità Amara.org,-0.1208559308733259
4cf85b2672f340a6881c46c27c85b2b0_030,Sprite Sogg. “Discesa Estrema”,"“Fuori un giorno c'è un fresco libero, come quello che io voglio per me, con un'emozione, suor di me. E' un gioco fresco e giusto, dai, da mia sette chiara e fresca, it's bright.† “Sottotitoli creati dalla comunità Amara.org†",-0.6272005967690911
4d8da62e518f452a9fa3975a8242d119_030,Rover 1300,"Rover 1300 Rover 1300, la fuori serie da 16 milioni. C'è una sola 1300.",-0.48763284683227537
4df769bc827a44f89ac288a3661fe9ce_045,Bayer Lasonil,"blulk e voi avete in casa la sonil? solo in farmacia, leggera attentamente le avvertenze",-6.248956680297852
4f41e9b930174b4cbabc5ecd150901b1_045,Oleg Cassini Reporter Profumo,Reporte Reporte Reporte Reporte Reporte Traccia d'uomo,-0.6917978127797445
4f6e59b72ee14e3a99162c186c8444c1_030,Volkswagen Polo,Polo Volkswagen salunga in fatto di spazio,-0.6096401214599609
4k78969T05Y,"Sanremo 2024, lo spot di L'Oréal Paris con Elodie","Tu vali Tu vali Sono due parole che lasciano il segno che ti fanno sentire in grado di fare qualsiasi cosa Non è facile puntare su di sé La paura di fallire è stata un'infaticabile compagna di viaggio ma la musica mi ha salvato e mi ha insegnato il coraggio di provarci sfidando me stessa Tu vali Tu vali Ho continuato a ripeterlo e poi ho capito che queste parole potevano lasciare un segno anche negli altri soprattutto che aveva bisogno di sapere che non era solo che anche lui o lei o loro erano importanti che la loro voce meritava di essere ascoltata così gli ho prestato la mia Sì, sono due parole che lasciano proprio il segno e allora un segno lasciamo Sottotitoli creati dalla comunità Amara.org",-0.1458587646484375
4mIfg7lIP-Q,"Spot ""Nescafè per caffè latte"" (2002)","Scusa, ma io non ti conosco. Neanche io. E neanche tu qua alla festa ieri sera, eh? Ma poi sta festa di chi è? Nuovone Scafè per caffè latte. Più gusto per il tuo latte. Buono, non lo bevo da tempo che la mia nonna se n'è andata. Ah, mi dispiace. Anche a me, scappata con uno di brindisi. Buono, anche meglio di quello della mia nonna. Scusa, ma io non ti conosco. Neanche io. E neanche tu qua alla festa ieri sera, eh? Ma poi sta festa di chi è? Nuovone Scafè per caffè latte. Più gusto per il tuo latte. Buono, anche meglio di quello della mia nonna.",-0.21403672523105266
4oZCZIJ-A6Y,Pubblicità Breil - Aprile 2005,"Mon amour, mon âme soeur Je compte les jours, je compte les heures Je voudrais te dessiner dans ta terre Don't touch my brail",-0.3495507694426037
4QPMlNj5qwU,Spot Classe A - Mercedes-Benz - 2002,Gold山 Ivan rebuilt there. you,-6.870513492160374
4r9izX0f8ps.s7,Benvenuti Mulino Bianco,Music Music Music Music Music Music Music,-0.47288816115435434
4WbySzlC6rE.s6,rivista Sale e Pepe,Salute!,-0.7384053866068522
4WiWUgU1E5Q,Spot Fiat natale 2009(1).mp4,"Tutto è cominciato da un grande sogno. Unire le intelligenze per mettere l'automobile al servizio dell'uomo e dell'ambiente. Oggi quel sogno è un se prendere forma e ci aiuta a immaginare un domani migliore. Oggi sappiamo che non è importante quanto sei grande tu, ma quanto è grande il tuo sogno. Sottotitoli e revisione a cura di QTSS",-0.1903145746751265
4XLzCGSyzbQ,Volkswagen Golf - Spot TV Febbraio 2015,"Certo che ci sono delle cose pazzesche sulla Golf. Il sistema di frenata anti-collisione multipla. Se ti vengono addosso ti attiva i freni. Così non tamponi chi ti sta davanti. Il sensore di umidità regola il condizionatore per non farti appannare i vetri. Tu le sai queste cose, vero? Certo che le so. In fondo l'ho comprata io, no? E da oggi Golf 5 porte con radio touchscreen, sensori di parcheggio e cruise control è tua da 169 euro al mese. Sottotitoli creati dalla comunità Amara.org",-0.2146767817045513
51a133599bf043b796f4a1aaebec85db_030,Findus Stuzzicomania Finburger Hamburger,Finburger è finita! Buon appetito!,-0.925360467698839
569ea659fad748bbad4b4af7797faa23_030,Christian Dior Fahrenheit Profumo,55 3 Fahrenheit by Christian Dior,-0.8063608516346324
5b85ea4dad2047a2af9de6c3a07cfbd3_030,Parmalat Mister Day Biscotti E Merende,Mister Day Mister Day Mister Day Mister Day Biscotti E Merende Di Parmalat Fornati è arrivato!,-0.9271690504891532
5d2a37adab7c46949fb3da7a4c4aa036_030,Bistefani Savoiardi,Carlo! Che fai vestito da gallina? La pubblicità è Savoiardi Bistefani. Cosa? Tutti sanno che mettiamo 14 uovo per un chilo di farina e poi li guardiamo lievitare uno a uno. E un capolavoro come questo lo devo vedere rappresentato da una gallina come te. Ma chi sono? Io babbo natale! Sottotitoli creati dalla comunità Amara.org,-0.22238427466088598
5de0332c75f746f59b2f2675f3893e7e_030,Pfanni Star Pure’,"wrinkles PANI E Patate scelte fatte in fiocchi per PURE coi fiocchi PANI PAN Tanti pure soffici e golosi PANI PANI PAN PANI E Specialista in patate PANI PAN Pure, sempre perfetti PANI PANI PAN Voglia di PURE Grazie per la visione!",-4.790326690673828
-5esWfJByBs,Spot McDonald's Mondiali 2010,Siamo campioni nel mondo! Campioni nel mondo! Campioni nel mondo! Campioni nel mondo! Perché abbiamo vinto? Abbiamo vinto tutti stasera! Abbiamo vinto tutti! Abbiamo vinto tutti! Quest'anno il Mondiale lo vinci tu! Gioco a Make Up di McDonald's. Puoi vincere la finale dei Mondiali FIFA e tanti altri fantastici premi. Scatena la tua passione. Vivi il tuo Mondiale con McDonald's.,-0.20034522684211406
5fLTt7akm_M.s6,cioccolato Nocciolato Novi,Svizzero? No. Vuoi? Novi. Chi ha detto che il buon cioccolato è solo svizzero? Novi. Cioccolato per passione dal 1903.,-0.7316002164568219
-5iGKvfwEmM.s0,Dee Jay Gel,Dee Jay Gel,-0.5918738842010498
5iUt-iHIDQU,Nuovo spot Nintendo Switch Sports con Juliana Moreira,vraagith Giocan che online con Nintendo Switch Sports.,-7.0834815979003904
5k6yWjRk6hI.s3,"album ""Se nei 90"" - Maurizio Vandelli - Five Records",Cosa vuoi?,-0.9958382844924927
5k6yWjRk6hI.s34,concorso Il Messaggero,"Vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere, vincere il Santo Spirito.",-0.05213309393988715
5k6yWjRk6hI.s6,acqua Levissima,"Levissima, acqua di alta montagna",-0.516676528113229
5ktk5P9yqIs.s3,pasta Barilla,dove c'è Barilla c'è casa Barilla c'è casa,-0.41615999661959135
5Tb9fxSaUQs,McDonald's - Pokémon Lotta Express,Pokémon Lotta Express,-0.8172524315970284
5UVnYcIOBbw.s4,Alfa Romeo 164,painted by In Kay busy,-5.582046855579723
5vt_T3rG1VE,Spot Volkswagen Maggiolino - 2011,Volkswagen Maggiolino Volkswagen Maggiolino Volkswagen. Das Auto.,-0.6625034014383951
5W19yol-MoE,BMW Serie5 (spot ottobre 2000),BMW Evo 2020,-2.381013870239258
6_Bc7Cq8AWM,Spot Pubblicita Personal Credit Banca Popolare Di Lodi Massimo Boldi   Canale5 2004,La Active costa inclinato 450 hazards per���ese na personal credit. Completa i tuoi sogni.,-5.816708984375
6070cb366ba140fdb51f70136eff0cd5_030,Gibbs Neo Mentadent P Dentifricio,"Il tartaro deriva principalmente dalla placca batterica indurita. Oggi c'è Neo Mentadent P, un dentifricio ad azione antibatterica di accresciute efficace. Infatti i componenti attivi di Neo Mentadent P vengono prima trattenuti e poi rilasciati gradualmente per combattere la placca e il tartaro, proteggendo nel tempo le gengive. Mentadent Prevenzione dentale quotidiana Sottotitoli creati dalla comunità Amara.org",-0.15275048373038308
6245c0a5aa3946ac9315145622f60286_015,Swatch Collection 1990,.,-0.2017945498228073
62JPjvKAHiU.s18,birra Peroni,"La-la-la-la, la-la-la-la, la-la-la-la, la-la-la La-peroni, la-ma-la-tita La-la-la-la, la-la-la-la, la-la-la-la",-0.3840108315149943
62JPjvKAHiU.s29,Fiat Croma,"Fiat Croma Croma, quando la guidi è ancora più bella",-0.6769323348999023
62JPjvKAHiU.s35,acqua Fabia,acqua fabia almeno una bottiglia ogni giorno aiuta l'organismo a rimanere limpido acqua fabia è utile al metabolismo idrossalino acqua fabia limpidi e leggeri,-0.18857126969557542
634d563dff4b4a39b33015797053392e_030,Claro Detergenti Intimi,"Claro Verde al mentolo, per unigeni in ultima fresca e sicura. Claro Rosa alle 6 floreale, per unigeni intima, dolce e delicata.",-0.6407208840052286
640a00467c5e43f586877112498bbb2b_030,Annabella Pavia Pellicceria,Annabella Pavia Pellicceria Annabella,-0.6387335913521903
644ec0a11c494522989c5b4c5cf957a8_060,Barilla Pasta Penne,Interlude The Barilla brushes give more flavor to the joys of every day. Where is Barilla? There is home.,-2.942702865600586
64b06154bd9344ecb0c4b212fc159c9d_030,Borsari Dolci Natalizi,"Borsari, una festa bella uscita. Borsari, una festa bella uscita.",-0.6207771937052409
65aa8ba4df664c05951a22547aaa8f6a_030,Lego System Giocattoli,Ballare in baggio ! Calpito !,-0.8698003768920899
678e5b59298a4c9c8c12249c35d93f9e_045,Fiat Ritmo,"Mi avrei andato tanta povera, papà? Non tutti lo sanno, ma la Ritmo è un diavolo di macchina. Ritmo, il diavolo e l'acqua santa.",-0.7180524152867934
6884b8a29033488eb27168da1604fcaa_030,Bacardi Rum,Nice trip Bakárgyi Miksapíró,-5.043428421020508
690c59b2afe74d9b8c524b7f1bd10631_045,Uniform Type A1 Jeans,Валерий Курас Валерий Курас Валерий Курас,-0.6558537006378173
69154be51c524c13a4fb8ceff03b659e_060,Barilla Pasta Sogg. Divorziato,Pasta Sogg. Divorziato Pasta Sogg. Divorziato Pasta Sogg. Divorziato Dove c'e Barilla? C'e casa?,-0.8618825276692709
6995537fe12a40e283d874373aee3fd3_015,Gommina Simmons Line (gel per capelli),La comida y Simmons Line ¿A en que Gommina Simmons? ¿Hm?,-0.8504540252685547
6c88381b01994b16beefa203460577b0_030,Standa Abbigliamento Con Enzo Iacchetti,Standa Abbigliamento Standa Abbigliamento,-0.6608197424146864
6cbc4c13a197412183a067db1d9852a8_015,Standa Auguri Con Lino Banfi,Standa Auguri,-0.5794288771493095
6dbf3055bd3c489baf4b8436179f5fee_030,Coca-Cola Vetraio,"Please subscribe to ourared moon channel, stay traditional and make us happy together! Tip to hug Farmers you",-5.198319068321815
6ez1LQmtfoM.s17,birra McFarland,"Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red, Red",-0.08355230543348524
6ez1LQmtfoM.s2,scarpe American Eagle,"저는 Les Ike sono aqui, allora me le dai ! fai wolf sempre un po' di più American Eagle!",-3.5365233244719327
6glSZ1pygmE,Spot Audi TTS - 2010,watch the regular videos,-5.0853657722473145
6JQsDm1Xv64,Spot Pubblicita McDonalds Chicken Gourmet  - 2 Giugno 2008 Canale5,Sottotitoli e revisione a cura di QTSS,-0.6760361989339193
6kK9MJ996Gk.s41,Renault Clio,"Nuclear, full of life.",-0.9691957897610135
6kK9MJ996Gk.s43,gioielli Chimento,Pi fuel teng drinks,-5.758646184747869
6kK9MJ996Gk.s47,orologi Swatch,Is it now? I never stand to still go on and catch the thrill The thrill,-0.5630518595377604
6kK9MJ996Gk.s48,profumo V Valentino,V la nuova fragranza di Valentino V la nuova fragranza di Valentino,-0.5584925015767416
6kK9MJ996Gk.s50,Ringo Goal Pavesi,"Ringo people! Ringo Goal, the new snack powered by Ringo.",-0.7810365557670593
6kK9MJ996Gk.s52,gioielli Nomination,"Hi Tiger, teach me Tiger, I'll kiss you Nomination Self Expression",-0.6622718175252279
6kK9MJ996Gk.s60,Nike Pro,या था? या था?,-0.6100010871887207
6m2TJTl_ebA.s22,Master Comunicazione d'Impresa Publitalia '80,Grazie Grazie,-0.6366139411926269
6m2TJTl_ebA.s3,"album ""Salutm'a sord"" - Leone Di Lernia",Salutm'a sord!,-0.8721796382557262
6nO1sZtfM9E,Irina Shayk for Intimissimi Silk collection (15 sec),Thanks for watching!,-0.6359451838902065
6qgPQkNdn94,Spot TV Coop: Natale (2016),"We built us a house Feathers in the air Twigs and stones Cause love is something breakable And love is something strong Crashing on you like a wave But still it keeps you calm Love can turn things upside down But somehow make them right That's what only love is like Love is like You'll never know the higher truth Dear Mom and Dad You always work so hard that sometimes you don't have time for me That's why I want to make you a special gift A day just for us An entire day to finally do something nice together It will be a wonderful day We wish everyone a happy holiday Coop, for me and for you",-0.4009227405894886
6uIu4PLGycw.s2,Yomo (con Beppe Grillo),L'Ammagio di Beppe Grillo Provate a uscire a comprare qualcosa altro adesso.,-0.9891223907470703
6uIu4PLGycw.s8,Campari Soda,Campari Soda,-0.48646208218165804
6W4Af2JcKUk.s18,Canone Rai,"Tisana? Tisana? Gideone? Gideone? Que bojone, que bé que t'he fet! Ah! Pronto? Sí? Escolti, ha suceso una cosa tremenda. Ho scoperto di essere in ritardo col pagamento del canone. Mio marito e mò... Che vi dice? Ha soltat una semplicíssima sopratassa fins al 29 febrer. Fantàstic! L'abonament Rai, si ho fas, com és? Qui és aquesta que ens interrompe? La sua senyora? A noi, libero. Sí, sí, sí. Com és? Semplicíssima sopratassa. Tardiu, ergiut. Molt bé. No, no, està parlant amb el can, sóc sola. Conciagideone, sóc sola. Senta, si vengo a domar a trobo.",-0.7104985005146748
6W4Af2JcKUk.s62,"Fiat Multipla (♪ Musica: Our House - Crosby, Stills, Nash & Young ♪)","Täällä on hyvä liiva! All night long, all night long We are the only, only for me Our house is a very, very, very fine house With two cats in the yard Life used to be so hard",-0.4996043351980356
6W4Af2JcKUk.s66,Seat Toledo,"Nuova Seat Toledo, per conoscere la mecca chiamate l'800 077 444",-0.45544133362946687
6W4Af2JcKUk.s75,deodorante Axe,,
7097224915084400a851dacd90904bf3_030,Farmacie – Spot Istituzionale,"Mi sono sbucciato un braccio. Cos'è meglio usare per disinfettare questo tante? Scusi, vorrei dei profilatici. Ma tu non ho più l'intestino regolare come intendo. Poi ho uno shampoo contro la forfora. Quello mi costruisce per lo svezzamento del mio bambino. Vorrei sapere se non riesco neppure a masticare o le gengive sempre infiammate. Un dentifricio medicato può risolvere questo problema. In farmacia, qualsiasi risposta non è mai una risposta qualsiasi. Sottotitoli creati dalla comunità Amara.org",-0.26837718335888056
71e1156aacf04e4d81d119ef881389c1_030,Nelsen Piatti,"Nelsen Piatti, chi con Nelsen Piatti vuol lavare lui? Lo sapevo! Ecco qua Nelsen Piatti! Che prodotto! Concentrato, solubile, si scioglie tutto subito e non si spreca! Nelsen Piatti è conveniente nelle confezioni da uno, due, cinque chili dichiarati puliti! E se hai problemi di spazio? Nelsen Piatti condensato, il chilo più comodo, piccolissimo, vale un chilo del tipo normale! Nelsen Piatti mi piace! Sottotitoli creati dalla comunità Amara.org",-0.2969769983483641
7252951576ee48ea905d0bf659e3da3e_045,Saiwa Uao Biscotti,Coe Uao Saiwa integrate Uhm? E' un solo biscotti che insegna le inglese... ... Variable Un biscotti disegnato con caramello...,-2.518527161841299
72922dd9807d40709fdfd7095d942708_030,Fiat Uno Rap,"Uno Rap è una uno e una uno più, sembra fatta per me, sembra fatta per tu Bianca, nere, azzurra, uno rap sono tre, sembra fatta per tu, sembra fatta per me Uno Rap è una uno ma le cose sono sei, il tetto è aprivo, le ruote ok, il bara ulti, espaghiati sempre in tre colori Quinta marcia ed un pezzo che proprio va fuori Uno Rap è la uno che mi acchiappa di più, sembra fatta per me, sembra fatta per tu Uno Rap, Uno Rap, Uno Rap, Rap, Rap Esageratamente, Uno Sottotitoli creati dalla comunità Amara.org",-0.23790222921489199
