commercial_id,title,nice_class,description,year,lustrum,duration_in_seconds,source,has_been_transcribed,palette_extracted
XxDK-1iG_kc.s17,cibo per gatti Kitekat,31,,1993,1990_1994,30.0,mDeplo (YouTube),True,True
XxDK-1iG_kc.s18,ammorbidente Lenor Ultra,3,,1993,1990_1994,31.0,mDeplo (YouTube),True,True
XxDK-1iG_kc.s19,succhi Frutta Viva Zuegg,32,,1993,1990_1994,31.0,mDeplo (YouTube),True,True
XxDK-1iG_kc.s20,concorso La data della fortuna Striscia la notizia-Wella,3,,1993,1990_1994,11.0,mDeplo (YouTube),True,True
XxDK-1iG_kc.s21,Anitra WC Johnson Wax,3,,1993,1990_1994,11.0,mDeplo (YouTube),True,True
XxDK-1iG_kc.s22,scarpe e abbigliamento Lumberjack World,25,,1993,1990_1994,15.0,mDeplo (YouTube),True,True
XxDK-1iG_kc.s23,gel liquido lavastoviglie Finish,3,,1993,1990_1994,9.0,mDeplo (YouTube),True,True
XxDK-1iG_kc.s24,detersivo Ava Più,3,,1993,1990_1994,7.0,mDeplo (YouTube),True,True
XxDK-1iG_kc.s25,Opera Fabbri Editori,16,,1993,1990_1994,16.0,mDeplo (YouTube),True,True
XxDK-1iG_kc.s28,Guida all'investimento immobiliare con Il Giornale,16,,1993,1990_1994,21.0,mDeplo (YouTube),True,True
XxDK-1iG_kc.s29,offerte Pasqua Standa,35,,1993,1990_1994,16.0,mDeplo (YouTube),True,True
XxDK-1iG_kc.s31,Come crescere ed educare mio figlio Alberto Peruzzo Editore,16,,1993,1990_1994,31.0,mDeplo (YouTube),True,True
XxDK-1iG_kc.s32,Citroen ZX,12,,1993,1990_1994,30.0,mDeplo (YouTube),True,True
XxDK-1iG_kc.s33,Amaro Montenegro,33,,1993,1990_1994,31.0,mDeplo (YouTube),True,True
XxDK-1iG_kc.s34,settimanale Donna Moderna,16,,1993,1990_1994,15.0,mDeplo (YouTube),True,True
XxDK-1iG_kc.s35,sconti intimo primavera Standa,35,,1993,1990_1994,16.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s2,zuppa del casale Fiore Verde Findus,29,,1995,1995_1999,31.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s3,crema fluida nutriente Nivea Body (♪ Musica: Blue velvet - Bobby Vinton ♪),3,,1995,1995_1999,20.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s4,dentifricio AZ Verde Fluor Protection,3,,1995,1995_1999,31.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s5,cucine Febal,20,,1995,1995_1999,11.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s6,rivista Musica con La Repubblica,16,,1995,1995_1999,30.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s7,contenitori Ordinett,21,,1995,1995_1999,16.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s8,carta igienica Scottex Extra,16,,1995,1995_1999,30.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s9,settimanale DonnaOggi,16,,1995,1995_1999,31.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s10,Kinder Pinguì,30,,1995,1995_1999,30.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s13,Sofficini Findus (con Gene Gnocchi),29,,1995,1995_1999,21.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s14,Kinder Paradiso,30,,1995,1995_1999,30.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s15,integratore dietetico Evviva Angelini,5,,1995,1995_1999,31.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s16,Burghy,43,,1995,1995_1999,20.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s17,caffè Crema e Gusto Lavazza (con Tullio Solenghi),30,,1995,1995_1999,41.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s19,detersivo Dixan a mano Henkel,3,,1995,1995_1999,15.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s20,Fresca Foglia Arexons,3,,1995,1995_1999,16.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s21,raccolta punti Regalissimi 95 Kinder e Ferrero,30,,1995,1995_1999,11.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s22,capsule leviganti Pond's,3,,1995,1995_1999,21.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s27,Amaro Averna,33,,1995,1995_1999,31.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s28,Speedy Pizza Findus,29,,1995,1995_1999,16.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s29,Chrysler Voyager,12,,1995,1995_1999,15.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s30,BelGioioso Yomo,29,,1995,1995_1999,31.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s31,settimanale Viversani & Belli,16,,1995,1995_1999,30.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s32,profilattici Hatù,10,,1995,1995_1999,11.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s33,Lecinova,5,,1995,1995_1999,15.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s34,raccolta punti I Divissimi Fiordicotto e Suprema Fiorucci,29,,1995,1995_1999,31.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s36,detergente Lyso Form Casa,3,,1995,1995_1999,16.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s39,carne macinata in scatola Viva Cucina Simmenthal,29,,1995,1995_1999,30.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s40,detersivo piatti Nelsen (con Giancarlo Magalli),3,,1995,1995_1999,31.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s41,doccia schiuma Badedas,3,,1995,1995_1999,6.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s42,"album ""Bocelli"" - Andrea Bocelli",9,,1995,1995_1999,5.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s44,Film Action DeAgostini,16,,1995,1995_1999,16.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s47,Sanremo Racconta - RTI Music,9,,1995,1995_1999,20.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s48,acqua Ferrarelle,32,,1995,1995_1999,31.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s49,antitarme Orphea Salvalana,5,,1995,1995_1999,11.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s50,mensile Grazia,16,,1995,1995_1999,15.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s51,Mangia Polvere Sutter,3,,1995,1995_1999,16.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s52,Amaro Lucano,33,,1995,1995_1999,21.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s53,"album ""Voglia di fare"" - Lorella Cuccarini",9,,1995,1995_1999,7.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s55,Big Fish Findus,29,,1995,1995_1999,15.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s57,Lotteria Nazionale di Agnano,41,,1995,1995_1999,21.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s60,Volvo 460,12,,1995,1995_1999,31.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s62,yogurt e formaggino Mio Nestlè,29,,1995,1995_1999,30.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s63,tv Nokia,9,,1995,1995_1999,11.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s64,vacanze Alpitour,43,,1995,1995_1999,15.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s65,Digestivo Giuliani,5,,1995,1995_1999,11.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s66,abbigliamento G.B. Pedrini,25,,1995,1995_1999,10.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s68,Cipster Cipgrill Saiwa (con Neri Marcorè),30,,1995,1995_1999,31.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s69,Fruttolo Nestlè,29,,1995,1995_1999,30.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s71,Gran Prix Alfa Romeo,12,,1995,1995_1999,21.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s73,linea Axe Systeme,3,,1995,1995_1999,32.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s80,"compilation ""Il meglio di Sanremo 95"" - RTI Music",9,,1995,1995_1999,10.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s82,offerte bici Standa,35,,1995,1995_1999,21.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s83,Grand Prix Alfa Romeo,12,,1995,1995_1999,20.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s86,"album ""Ranieri"" - Massimo Ranieri",9,,1995,1995_1999,20.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s90,chewing gum Trident,30,,1995,1995_1999,31.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s91,bastoncini Capitan Findus,29,,1995,1995_1999,16.0,mDeplo (YouTube),True,True
WPvL56YMb3c.s95,yogurt Fattoria Scaldasole,29,,1995,1995_1999,31.0,mDeplo (YouTube),True,True
NWIzcoU49Tg.s1,ricoperti Pavesi,30,,1987,1985_1989,31.0,mDeplo (YouTube),True,True
NWIzcoU49Tg.s3,shampoo antiforfora Effetto Formula Johnson&Johnson,3,,1987,1985_1989,21.0,mDeplo (YouTube),True,True
NWIzcoU49Tg.s4,Sprite,32,,1987,1985_1989,29.0,mDeplo (YouTube),True,True
NWIzcoU49Tg.s5,Grisbì Mister Day Parmalat,30,,1987,1985_1989,31.0,mDeplo (YouTube),True,True
NWIzcoU49Tg.s6,Peugeot 205 GTi,12,,1987,1985_1989,31.0,mDeplo (YouTube),True,True
NWIzcoU49Tg.s7,assorbenti Lines Sottile,5,,1987,1985_1989,21.0,mDeplo (YouTube),True,True
NWIzcoU49Tg.s12,gamma Renault,12,,1987,1985_1989,46.0,mDeplo (YouTube),True,True
tWgZFKTD6aU.s2,orologi Swatch,14,,1990,1990_1994,20.0,mDeplo (YouTube),True,True
tWgZFKTD6aU.s3,scarpine Chicco,25,,1990,1990_1994,31.0,mDeplo (YouTube),True,True
tWgZFKTD6aU.s4,concorso B.B.Game jeans Levi's,25,,1990,1990_1994,21.0,mDeplo (YouTube),True,True
tWgZFKTD6aU.s5,linea automedicazione FarmaMed,5,,1990,1990_1994,16.0,mDeplo (YouTube),True,True
tWgZFKTD6aU.s7,shampoo Scientel Selectives,3,,1990,1990_1994,21.0,mDeplo (YouTube),True,True
tWgZFKTD6aU.s8,passeggino Chicco Svelto,12,,1990,1990_1994,16.0,mDeplo (YouTube),True,True
tWgZFKTD6aU.s9,regalo BiZaino con merende Mulino Bianco,30,,1990,1990_1994,20.0,mDeplo (YouTube),True,True
tWgZFKTD6aU.s10,cravatte Tino Cosma,25,,1990,1990_1994,12.0,mDeplo (YouTube),True,True
tWgZFKTD6aU.s13,cera Tot Verde,3,,1990,1990_1994,16.0,mDeplo (YouTube),True,True
tWgZFKTD6aU.s14,lavatrice Margherita Mulinello Ariston (♪ Musica: Limelight - Alan Parsons Project ♪),11,,1990,1990_1994,21.0,mDeplo (YouTube),True,True
tWgZFKTD6aU.s15,KitKat Nestlè,30,,1990,1990_1994,31.0,mDeplo (YouTube),True,True
tWgZFKTD6aU.s16,usato Autoexpert concessionari Alfa Romeo,12,,1990,1990_1994,31.0,mDeplo (YouTube),True,True
tWgZFKTD6aU.s18,abbigliamento Fabio Inghirami,25,,1990,1990_1994,15.0,mDeplo (YouTube),True,True
tWgZFKTD6aU.s19,detersivo Dixan 2000,3,,1990,1990_1994,16.0,mDeplo (YouTube),True,True
R-OoT8QUqIg.s0,orologi Longines,14,,1994,1990_1994,20.0,mDeplo (YouTube),True,True
R-OoT8QUqIg.s1,Costa Crociere,39,,1994,1990_1994,31.0,mDeplo (YouTube),True,True
R-OoT8QUqIg.s2,Amaro Ramazzotti,33,,1994,1990_1994,20.0,mDeplo (YouTube),True,True
R-OoT8QUqIg.s3,salumi Senfter,29,,1994,1990_1994,31.0,mDeplo (YouTube),True,True
R-OoT8QUqIg.s4,uova di Pasqua Bauli,30,,1994,1990_1994,16.0,mDeplo (YouTube),True,True
R-OoT8QUqIg.s5,pannolini Lines,5,,1994,1990_1994,31.0,mDeplo (YouTube),True,True
R-OoT8QUqIg.s6,Telepiù (pay TV),38,,1994,1990_1994,30.0,mDeplo (YouTube),True,True
R-OoT8QUqIg.s7,linea Bilba Cadey,3,,1994,1990_1994,21.0,mDeplo (YouTube),True,True
R-OoT8QUqIg.s8,mocio Vileda,21,,1994,1990_1994,31.0,mDeplo (YouTube),True,True
R-OoT8QUqIg.s9,shampoo Neutro Roberts,3,,1994,1990_1994,15.0,mDeplo (YouTube),True,True
R-OoT8QUqIg.s10,cuocitore a vapore La Genuina Black&Decker,11,,1994,1990_1994,16.0,mDeplo (YouTube),True,True
AKYAcAkx4tE.s1,Equitazione Fabbri Editori,16,,1992,1990_1994,16.0,mDeplo (YouTube),True,True
AKYAcAkx4tE.s2,scarpe Sprinter,25,,1992,1990_1994,7.0,mDeplo (YouTube),True,True
AKYAcAkx4tE.s4,olio motore Mobil 1,4,,1992,1990_1994,31.0,mDeplo (YouTube),True,True
AKYAcAkx4tE.s5,propaganda elettorale Partito Repubblicano Italiano (con Giorgio La Malfa),45,,1992,1990_1994,15.0,mDeplo (YouTube),True,True
AKYAcAkx4tE.s6,orologio in regalo con rasoio Philishave Philips,8,,1992,1990_1994,16.0,mDeplo (YouTube),True,True
AKYAcAkx4tE.s7,Il mio avvocato Peruzzo Editore,16,,1992,1990_1994,31.0,mDeplo (YouTube),True,True
AKYAcAkx4tE.s8,shampoo antiforfora Clear,3,,1992,1990_1994,10.0,mDeplo (YouTube),True,True
AKYAcAkx4tE.s9,Panorama,16,,1992,1990_1994,16.0,mDeplo (YouTube),True,True
5iT4W7khqxs.s1,biscotti Mister Day Parmalat,30,,1988,1985_1989,34.0,mDeplo (YouTube),True,True
5iT4W7khqxs.s2,maglieria intima Liabel,25,,1988,1985_1989,16.0,mDeplo (YouTube),True,True
5iT4W7khqxs.s3,provolone Auricchio,29,,1988,1985_1989,31.0,mDeplo (YouTube),True,True
5iT4W7khqxs.s4,crema antirughe Phas,3,,1988,1985_1989,30.0,mDeplo (YouTube),True,True
5iT4W7khqxs.s5,abbigliamento Upim,35,,1988,1985_1989,16.0,mDeplo (YouTube),True,True
5iT4W7khqxs.s6,Pavesi Frollis,30,,1988,1985_1989,31.0,mDeplo (YouTube),True,True
5iT4W7khqxs.s7,caffè Qualità Rossa Lavazza (con Nino Manfredi),30,,1988,1985_1989,61.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s1,Savoiardi Bistefani,30,,1987,1985_1989,30.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s2,spinaci surgelati Findus,29,,1987,1985_1989,31.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s3,whisky Chivas Regal,33,,1987,1985_1989,31.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s5,formaggio Leerdammer,29,,1987,1985_1989,16.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s8,Aquasonic Fiseldem,7,,1987,1985_1989,31.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s9,concorso Festival Fiat 87,12,,1987,1985_1989,46.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s10,concorso Brasile Sao Cafè (con Iva Zanicchi),30,,1987,1985_1989,31.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s12,tv color Linea Spazio Sèleco,9,,1987,1985_1989,31.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s13,dentifricio Defend AT,3,,1987,1985_1989,30.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s14,biscotti Progressi Mellin,30,,1987,1985_1989,32.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s15,mozzarella Pizzaiola Locatelli,29,,1987,1985_1989,16.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s16,detersivo Soflan,3,,1987,1985_1989,20.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s18,assorbenti Serena,5,,1987,1985_1989,30.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s19,integratore Selevit-E,5,,1987,1985_1989,16.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s20,caffè Mauro Prima Scelta,30,,1987,1985_1989,31.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s22,prodotti Metodo By Sauber,5,,1987,1985_1989,16.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s23,assorbenti Nuvenia Pocket,5,,1987,1985_1989,31.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s24,premi ammorbidente Coccolino,3,,1987,1985_1989,20.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s26,bagnoschiuma Felce Azzurra Paglieri (con Ornella Vanoni),3,,1987,1985_1989,30.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s27,Minestrone Findus,29,,1987,1985_1989,31.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s29,Antirughe Scrinium Vital Pikenz,3,,1987,1985_1989,31.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s30,Citroen AX,12,,1987,1985_1989,31.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s31,TV Sorrisi e Canzoni,16,,1987,1985_1989,31.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s32,dessert Coppa Bianca Danone,29,,1987,1985_1989,30.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s33,caffè Kimbo,30,,1987,1985_1989,16.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s36,pannolini Lines,5,,1987,1985_1989,16.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s39,yogurt Kyr Parmalat,29,,1987,1985_1989,32.0,mDeplo (YouTube),True,True
EPwz85g0lSw.s40,carta igienica Scottex,16,,1987,1985_1989,16.0,mDeplo (YouTube),True,True
X9Fez-VXVF8.s1,yogurt Yomo,29,,1994,1990_1994,30.0,mDeplo (YouTube),True,True
X9Fez-VXVF8.s2,Coop,35,,1994,1990_1994,61.0,mDeplo (YouTube),True,True
X9Fez-VXVF8.s3,jeans 501 Levi's,25,,1994,1990_1994,45.0,mDeplo (YouTube),True,True
X9Fez-VXVF8.s4,rasoi Philishave Philips,8,,1994,1990_1994,31.0,mDeplo (YouTube),True,True
X9Fez-VXVF8.s5,confezioni da 1kg verdure Fiore Verde Findus,29,,1994,1990_1994,22.0,mDeplo (YouTube),True,True
X9Fez-VXVF8.s6,Fiat Coupè,12,,1994,1990_1994,15.0,mDeplo (YouTube),True,True
KGaOq-hUtsY.s1,mascara Ultra Cils Gemey,3,,1990,1990_1994,31.0,mDeplo (YouTube),True,True
KGaOq-hUtsY.s2,Kinder Sorpresa,30,,1990,1990_1994,16.0,mDeplo (YouTube),True,True
KGaOq-hUtsY.s3,cibo per gatti Whiskas,31,,1990,1990_1994,31.0,mDeplo (YouTube),True,True
KGaOq-hUtsY.s4,Dolci Dessert Parmalat,30,,1990,1990_1994,31.0,mDeplo (YouTube),True,True
KGaOq-hUtsY.s5,concorso dadi Star,30,,1990,1990_1994,16.0,mDeplo (YouTube),True,True
KGaOq-hUtsY.s6,Pocket Coffee Ferrero,30,,1990,1990_1994,16.0,mDeplo (YouTube),True,True
KGaOq-hUtsY.s7,Barilla e Mulino Bianco prodotti ufficiali Italia 90,30,,1990,1990_1994,31.0,mDeplo (YouTube),True,True
KGaOq-hUtsY.s8,Anitra WC e Anitra Deo,3,,1990,1990_1994,21.0,mDeplo (YouTube),True,True
hJRE4bdZJxo.s1,supermercati Conad (con Totò),35,,1987,1985_1989,32.0,mDeplo (YouTube),True,True
hJRE4bdZJxo.s2,crema antisettica super attiva Normaderm,3,,1987,1985_1989,31.0,mDeplo (YouTube),True,True
hJRE4bdZJxo.s3,assicurazioni Generali,36,,1987,1985_1989,31.0,mDeplo (YouTube),True,True
hJRE4bdZJxo.s4,spinaci in foglia Findus,29,,1987,1985_1989,30.0,mDeplo (YouTube),True,True
hJRE4bdZJxo.s5,patatine Grand Pai,29,,1987,1985_1989,31.0,mDeplo (YouTube),True,True
hJRE4bdZJxo.s6,detersivo Dixan,3,,1987,1985_1989,34.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s1,pasta Barilla,30,,1991,1990_1994,51.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s2,preparato per tiramisù Cameo,30,,1991,1990_1994,16.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s3,shampoo e balsamo New Dimension,3,,1991,1990_1994,16.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s4,collana I maestri del colore con Vittorio Sgarbi Fabbri Editori,16,,1991,1990_1994,16.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s5,olio extra vergine di oliva San Giorgio,29,,1991,1990_1994,16.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s6,detergente Vim liquido,3,,1991,1990_1994,16.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s7,Lila Pause Milka,30,,1991,1990_1994,16.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s8,finanziamenti IFIP (con Gino Bramieri),36,,1991,1990_1994,31.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s11,tortellini Fini,30,,1991,1990_1994,31.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s12,detergente Aiax,3,,1991,1990_1994,41.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s13,raccolta punti caffè Suerte,30,,1991,1990_1994,31.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s14,cereali All-bran Kellogg's,30,,1991,1990_1994,21.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s16,Buondì Motta,30,,1991,1990_1994,31.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s21,"album ""Please Hammer don't hurt them"" - MC Hammer - EMI",9,,1991,1990_1994,30.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s22,Smac Brillacciaio,3,,1991,1990_1994,21.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s23,Moment Angelini,5,,1991,1990_1994,31.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s24,spezie Ducros,30,,1991,1990_1994,16.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s25,caffè Segafredo Zanetti,30,,1991,1990_1994,11.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s26,intimo Sloggi,25,,1991,1990_1994,15.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s27,dolcificante Dietor,5,,1991,1990_1994,16.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s28,detergenti Aiax,3,,1991,1990_1994,16.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s29,Un palco all'opera Fabbri Editori,16,,1991,1990_1994,16.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s30,patatine Chips Pai,29,,1991,1990_1994,16.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s33,Il tuo cavallo DeAgostini,16,,1991,1990_1994,31.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s34,Buona Pizza Star,30,,1991,1990_1994,20.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s35,detergente disinfettante LysoForm Casa,3,,1991,1990_1994,31.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s36,pasta Voiello (con Marisa Laurito),30,,1991,1990_1994,16.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s37,Tutto Bricolage Hobby&Work,16,,1991,1990_1994,16.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s38,camomilla Filtrofiore Bonomelli,30,,1991,1990_1994,31.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s39,Ketchips PatBon Findus,29,,1991,1990_1994,30.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s43,pasta all'uovo Le Rasagnole Buitoni,30,,1991,1990_1994,31.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s45,ammorbidente Coccolino,3,,1991,1990_1994,30.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s46,pentole Inoxpran,21,,1991,1990_1994,21.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s47,Neo Uniplus Angelini,5,,1991,1990_1994,31.0,mDeplo (YouTube),True,True
9T36pxP2rDs.s49,detergente Vim Liquido,3,,1991,1990_1994,31.0,mDeplo (YouTube),True,True
5mYlsBdyOys.s1,utensili Pastorino,8,,1984,1980_1984,16.0,mDeplo (YouTube),True,True
5mYlsBdyOys.s2,pianoforti Zimmermann,15,,1984,1980_1984,19.0,mDeplo (YouTube),True,True
5mYlsBdyOys.s3,scope Pippo F.lli Salviato,21,,1984,1980_1984,18.0,mDeplo (YouTube),True,True
5mYlsBdyOys.s4,vacanze Five Viaggi,43,,1984,1980_1984,27.0,mDeplo (YouTube),True,True
5mYlsBdyOys.s5,birra Heineken Bockbier,32,,1984,1980_1984,32.0,mDeplo (YouTube),True,True
5mYlsBdyOys.s6,Scaldasciuga Imetec,11,,1984,1980_1984,31.0,mDeplo (YouTube),True,True
5mYlsBdyOys.s7,brandy Vecchia Romagna Etichetta Nera,33,,1984,1980_1984,17.0,mDeplo (YouTube),True,True
YbrvS6dvaNs.s1,crostini Krisprolls,30,,1988,1985_1989,11.0,mDeplo (YouTube),True,True
YbrvS6dvaNs.s2,dentifricio Fluocaril,3,,1988,1985_1989,11.0,mDeplo (YouTube),True,True
YbrvS6dvaNs.s3,Dan'up Danone,29,,1988,1985_1989,31.0,mDeplo (YouTube),True,True
YbrvS6dvaNs.s4,salviettine Senz'acqua Lines,3,,1988,1985_1989,16.0,mDeplo (YouTube),True,True
YbrvS6dvaNs.s6,dentifricio AZ Tartar Control,3,,1988,1985_1989,31.0,mDeplo (YouTube),True,True
YbrvS6dvaNs.s8,Citroen AX cinque porte,12,,1988,1985_1989,30.0,mDeplo (YouTube),True,True
YbrvS6dvaNs.s9,profilattici Settebello Hatù,10,,1988,1985_1989,11.0,mDeplo (YouTube),True,True
YbrvS6dvaNs.s10,Auto&Auto Fabbri editori,16,,1988,1985_1989,31.0,mDeplo (YouTube),True,True
YbrvS6dvaNs.s11,caffè Nescafè Nestlè,30,,1988,1985_1989,31.0,mDeplo (YouTube),True,True
YbrvS6dvaNs.s13,ketchup Mato Mato Kraft,29,,1988,1985_1989,16.0,mDeplo (YouTube),True,True
YbrvS6dvaNs.s14,carta di credito American Express,36,,1988,1985_1989,31.0,mDeplo (YouTube),True,True
YbrvS6dvaNs.s15,profilattici Vale,10,,1988,1985_1989,31.0,mDeplo (YouTube),True,True
YbrvS6dvaNs.s16,vasche idromassaggio Jacuzzi,11,,1988,1985_1989,16.0,mDeplo (YouTube),True,True
YbrvS6dvaNs.s19,centri capelli MediCenter,44,,1988,1985_1989,32.0,mDeplo (YouTube),True,True
YbrvS6dvaNs.s20,profilattici Primex,10,,1988,1985_1989,16.0,mDeplo (YouTube),True,True
YbrvS6dvaNs.s28,centri abbigliamento e pelletteria Conbipel,25,,1988,1985_1989,32.0,mDeplo (YouTube),True,True
YbrvS6dvaNs.s29,Banca del Friuli,36,,1988,1985_1989,31.0,mDeplo (YouTube),True,True
YbrvS6dvaNs.s30,Austin Metro Superkilt,12,,1988,1985_1989,16.0,mDeplo (YouTube),True,True
YbrvS6dvaNs.s31,Mikado Lu,30,,1988,1985_1989,11.0,mDeplo (YouTube),True,True
YbrvS6dvaNs.s32,tavoli Sphera Italia,20,,1988,1985_1989,21.0,mDeplo (YouTube),True,True
WZBbP7kq10U.s2,Kinder Brioss,30,,1995,1995_1999,31.0,mDeplo (YouTube),True,True
WZBbP7kq10U.s3,detergenti Cif,3,,1995,1995_1999,30.0,mDeplo (YouTube),True,True
WZBbP7kq10U.s4,raccolta punti Gran Premio Grandi Marche (con Gigi Proietti),30,,1995,1995_1999,31.0,mDeplo (YouTube),True,True
WZBbP7kq10U.s5,Duplo Ferrero,30,,1995,1995_1999,15.0,mDeplo (YouTube),True,True
